date,landing_page,channel_group,country,active_users_total,active_users_mobile,active_users_desktop,active_users_tablet
2025-08-05,/cold-stores,Direct,United Kingdom,3,1,2,0
2025-08-05,/cold-stores,Organic Search,United Kingdom,1,0,1,0
2025-08-05,/compliance/haccp.html,Direct,United States,1,0,1,0
2025-08-05,/enquiry,Organic Search,New Zealand,1,0,1,0
2025-08-05,/get-in-touch,Paid Search,United Kingdom,1,1,0,0
2025-08-05,/get-in-touch-with-crs,Paid Search,United Kingdom,3,1,2,0
2025-08-05,/heated/hotbox.html,Direct,United Kingdom,1,1,0,0
2025-08-05,/industry/bakery-cold-storage.html,Organic Search,Spain,1,0,1,0
2025-08-05,/industry/dairy-cold-storage.html,Organic Search,China,1,0,1,0
2025-08-05,/industry/fish-cold-storage.html,Direct,China,1,0,1,0
2025-08-05,/industry/fish-cold-storage.html,Organic Search,Yemen,1,0,1,0
2025-08-05,/industry/fruit-vegetable-cold-stores.html,Direct,United Kingdom,1,0,1,0
2025-08-05,/news/cold-storage-fruit-and-veg.html,Direct,Germany,1,1,0,0
2025-08-05,/news/cold-storage-fruit-and-veg.html,Organic Search,India,5,3,2,0
2025-08-05,/news/cross-docking-benefits.html,Direct,Brazil,2,1,1,0
2025-08-05,/news/cross-docking-benefits.html,Organic Search,United Kingdom,1,0,1,0
2025-08-05,/news/crs-certifications.html,Direct,India,1,0,1,0
2025-08-05,/news/crs-certifications.html,Organic Search,India,1,1,0,0
2025-08-05,/news/meat-cold-storage-infographic.html,Organic Search,United States,1,0,1,0
2025-08-05,/news/refrigerated-cross-docking.html,Direct,Brazil,1,1,0,0
2025-08-05,/news/what-blast-freezer.html,Organic Search,Malaysia,1,1,0,0
2025-08-05,/refrigerated-container,Organic Search,United Kingdom,1,0,1,0
2025-08-05,/refrigerated-container/10ft.html,Direct,United Kingdom,1,0,1,0
2025-08-05,/refrigerated-container/10ft.html,Organic Search,Iran,1,0,1,0
2025-08-05,/refrigerated-container/10ft.html,Organic Search,Sri Lanka,1,0,1,0
2025-08-05,/refrigerated-container/10ft.html,Organic Search,United Kingdom,3,2,1,0
2025-08-05,/refrigerated-container/20ft.html,Direct,United Kingdom,1,1,0,0
2025-08-05,/refrigerated-container/20ft.html,Organic Search,United Kingdom,1,1,0,0
2025-08-05,/refrigerated-units-lp,Cross-network,United Kingdom,1,1,0,0
2025-08-05,/refrigerated-units-lp,Paid Search,United Kingdom,4,0,4,0
2025-08-05,/refrigeration/cold-rooms/birmingham.html,Organic Search,United Kingdom,1,1,0,0
2025-08-05,/refrigeration/cold-rooms/london.html,Organic Search,United Kingdom,3,2,1,0
2025-08-05,/refrigeration/cold-rooms/luton.html,Organic Search,United Kingdom,2,2,0,0
2025-08-05,/refrigeration/cold-storage/kent.html,Organic Search,United Kingdom,1,0,1,0
2025-08-05,/refrigeration/cold-storage/manchester.html,Organic Search,United Kingdom,1,0,1,0
2025-08-05,/refrigeration/refrigerated-containers/birmingham.html,Organic Search,United Kingdom,1,1,0,0
2025-08-05,/refrigeration/refrigerated-containers/dundee.html,Organic Search,United Kingdom,1,0,1,0
2025-08-05,/refrigeration/refrigerated-containers/manchester.html,Organic Search,United Kingdom,1,1,0,0
2025-08-05,/refrigeration/refrigerated-containers/oxford.html,Organic Search,United Kingdom,1,1,0,0
2025-08-05,/refrigeration/refrigerated-containers/wolverhampton.html,Organic Search,United Kingdom,1,1,0,0
2025-08-05,/refrigeration/refrigerated-storage/cardiff.html,Organic Search,United Kingdom,1,0,1,0
2025-08-05,/services/commercial-freezers.html,Organic Search,United Kingdom,2,0,2,0
2025-08-05,/specialist/climate-controlled.html,Organic Search,United Kingdom,1,0,1,0
2025-08-05,/specialist/loading-dock-facility.html,Direct,Romania,2,2,0,0
2025-08-05,/specialist/quick-thaw-units.html,Referral,Ireland,1,0,1,0
2025-08-05,/storage/freezer-containers.html,Direct,United Kingdom,1,1,0,0
2025-08-05,/storage/freezer-containers.html,Organic Search,Congo - Kinshasa,1,1,0,0
2025-08-05,/storage/freezer-containers.html,Organic Search,United Kingdom,1,0,1,0
2025-08-05,/storage/freezer-containers.html,Organic Search,United States,1,1,0,0
2025-08-05,/storage/meat-lockers.html,Organic Search,United Kingdom,1,1,0,0
2025-08-05,/storage/portable-refrigeration-units.html,Organic Search,Ireland,1,0,1,0
2025-08-05,/walk-in-cold-rooms,Organic Search,United Kingdom,1,1,0,0
2025-08-06,/,Cross-network,United Kingdom,1,1,0,0
2025-08-06,/,Direct,Germany,1,0,1,0
2025-08-06,/,Direct,United Kingdom,2,1,1,0
2025-08-06,/,Direct,United States,3,0,3,0
2025-08-06,/,Organic Search,Switzerland,1,0,1,0
2025-08-06,/,Organic Search,United Kingdom,8,2,6,0
2025-08-06,/,Organic Search,United States,1,1,0,0
2025-08-06,/about/what-crs-does.html,Direct,United Kingdom,1,1,0,0
2025-08-06,/about/why-use-crs.html,Paid Search,United Kingdom,1,1,0,0
2025-08-06,/blast-freezer,Organic Search,United Kingdom,1,0,1,0
2025-08-06,/blast-freezer,Referral,United Kingdom,2,0,2,0
2025-08-06,/blast-freezer/10ftblastfreezer.html,Direct,United Kingdom,1,1,0,0
2025-08-06,/blast-freezer/20ftblastfreezer.html,Organic Search,United Kingdom,1,1,0,0
2025-08-06,/blast-freezer/20ftblastfreezer.html,Organic Search,United States,1,0,1,0
2025-08-06,/blast-freezer/super-freezer.html,Organic Search,Philippines,1,1,0,0
2025-08-06,/blast-freezers-lp,Paid Search,United Kingdom,3,0,3,0
2025-08-06,/blastfreezer/rental/swindon.html,Organic Search,United Kingdom,1,0,1,0
2025-08-06,/case-studies/warrington-retail-market.html,Organic Search,United Kingdom,1,1,0,0
2025-08-06,/cold-rooms,Referral,United Kingdom,1,0,1,0
2025-08-06,/cold-rooms-lp,Cross-network,Ireland,1,1,0,0
2025-08-06,/cold-rooms-lp,Cross-network,United Kingdom,4,4,0,0
2025-08-06,/cold-rooms-lp,Paid Search,United Kingdom,16,11,4,1
2025-08-06,/cold-rooms/meat-cold-room.html,Organic Search,United Kingdom,1,1,0,0
2025-08-06,/cold-stores,Direct,United Kingdom,6,2,4,0
2025-08-06,/cold-stores,Organic Search,United Kingdom,1,0,1,0
2025-08-06,/cold-stores,Paid Search,United Kingdom,1,1,0,0
2025-08-06,/crs-proposal,Direct,United Kingdom,1,0,1,0
2025-08-06,/enquiry,Direct,United Kingdom,1,1,0,0
2025-08-06,/enquiry/contactConfirm.php,Paid Search,United Kingdom,1,1,0,0
2025-08-06,/get-in-touch,Paid Search,United Kingdom,3,2,1,0
2025-08-06,/get-in-touch-with-crs,Paid Search,United Kingdom,2,0,2,0
2025-08-06,/heated/hotbox.html,Organic Search,United Kingdom,1,1,0,0
2025-08-06,/industry/meat-cold-storage.html,Organic Search,Brazil,1,1,0,0
2025-08-06,/knowledge/meat-cold-storage.html,Organic Search,Iran,1,0,1,0
2025-08-06,/megas/triplemega.html,Direct,United States,1,0,1,0
2025-08-06,/news/cold-storage-fruit-and-veg.html,Organic Search,China,1,0,1,0
2025-08-06,/news/cold-storage-fruit-and-veg.html,Organic Search,India,6,4,2,0
2025-08-06,/news/cold-storage-fruit-and-veg.html,Organic Search,United Kingdom,1,1,0,0
2025-08-06,/news/index.html,Direct,Brazil,1,0,1,0
2025-08-06,/news/refrigerated-cross-docking.html,Direct,Brazil,1,1,0,0
2025-08-06,/news/walk-in-fridge.html,Organic Search,Norway,1,1,0,0
2025-08-06,/news/what-blast-freezer.html,Organic Search,Japan,1,0,1,0
2025-08-06,/news/what-blast-freezer.html,Organic Search,Philippines,2,1,1,0
2025-08-06,/refrigerated-container,Direct,United Kingdom,1,1,0,0
2025-08-06,/refrigerated-container/10ft.html,Organic Search,Tanzania,1,1,0,0
2025-08-06,/refrigerated-container/20ft.html,Organic Search,United Kingdom,1,0,1,0
2025-08-06,/refrigerated-container/40ft.html,Organic Search,United Kingdom,1,1,0,0
2025-08-06,/refrigerated-container/45ft.html,Direct,United Kingdom,1,0,1,0
2025-08-06,/refrigerated-container/grade-b-range.html,Organic Search,Switzerland,1,0,1,0
2025-08-06,/refrigerated-container/grade-c-range.html,Organic Search,United Kingdom,1,1,0,0
2025-08-06,/refrigerated-units-lp,Paid Search,Guernsey,1,0,1,0
2025-08-06,/refrigerated-units-lp,Paid Search,United Kingdom,3,1,2,0
2025-08-06,/refrigerated-units-lp,Paid Search,Vietnam,1,1,0,0
2025-08-06,/refrigeration/cold-rooms/leicester.html,Organic Search,United Kingdom,1,1,0,0
2025-08-06,/refrigeration/cold-rooms/london.html,Organic Search,United Kingdom,2,2,0,0
2025-08-06,/refrigeration/cold-storage/manchester.html,Organic Search,United Kingdom,1,1,0,0
2025-08-06,/refrigeration/cold-storage/norwich.html,Organic Search,United Kingdom,1,0,1,0
2025-08-06,/refrigeration/cold-storage/sheffield.html,Referral,United Kingdom,1,0,1,0
2025-08-06,/refrigeration/reefer-containers/glasgow.html,Organic Search,United Kingdom,1,0,1,0
2025-08-06,/refrigeration/refrigerated-containers/belfast.html,Organic Search,United Kingdom,1,0,1,0
2025-08-06,/refrigeration/refrigerated-containers/southampton.html,Organic Search,United Kingdom,1,0,1,0
2025-08-06,/refrigeration/refrigerated-storage/leicester.html,Organic Search,United Kingdom,1,1,0,0
2025-08-06,/refrigeration/refrigerated-storage/stoke-on-trent.html,Organic Search,United Kingdom,1,0,1,0
2025-08-06,/services/commercial-freezers.html,Organic Search,United States,1,1,0,0
2025-08-06,/shock-freezer/40ftshockfreezer.html,Organic Search,United Kingdom,1,1,0,0
2025-08-06,/specialist/climate-controlled.html,Organic Search,United Kingdom,1,0,1,0
2025-08-06,/specialist/quick-thaw-units.html,Organic Search,South Africa,1,0,1,0
2025-08-06,/storage/portable-refrigeration-units.html,Organic Search,United Kingdom,1,0,1,0
2025-08-06,/storage/vaccine-fridges.html,Organic Search,United Kingdom,1,0,1,0
2025-08-07,(not set),Direct,United Kingdom,1,1,0,0
2025-08-07,(not set),Paid Search,United Kingdom,2,0,2,0
2025-08-07,/,Direct,United Kingdom,2,1,1,0
2025-08-07,/,Direct,United States,4,0,4,0
2025-08-07,/,Organic Search,India,1,0,1,0
2025-08-07,/,Organic Search,United Kingdom,3,1,2,0
2025-08-07,/,Paid Search,United Kingdom,1,1,0,0
2025-08-07,/,Referral,United Kingdom,2,0,2,0
2025-08-07,/archive/blood-refrigerator.html,Organic Search,United Kingdom,1,1,0,0
2025-08-07,/blast-freezer,Organic Search,South Africa,1,0,1,0
2025-08-07,/blast-freezer/10ftblastfreezer.html,Direct,United Kingdom,4,4,0,0
2025-08-07,/blast-freezer/10ftblastfreezer.html,Organic Search,Indonesia,1,0,1,0
2025-08-07,/blast-freezer/20ftblastfreezer.html,Organic Search,Italy,1,0,1,0
2025-08-07,/blast-freezer/40ft-power-blast-25kw.html,Organic Search,Bangladesh,1,1,0,0
2025-08-07,/blast-freezer/40ft-power-blast-25kw.html,Organic Search,United Kingdom,1,0,1,0
2025-08-07,/blast-freezers,Organic Search,South Africa,1,0,1,0
2025-08-07,/blast-freezers-lp,Paid Search,United Kingdom,2,1,1,0
2025-08-07,/brands/carrier.html,Organic Search,United Kingdom,1,1,0,0
2025-08-07,/brands/klinge-corporation.html,Organic Search,Singapore,1,0,1,0
2025-08-07,/case-studies/eden-project.html,Organic Search,New Zealand,1,0,1,0
2025-08-07,/cold-rooms,Organic Search,United Kingdom,1,0,1,0
2025-08-07,/cold-rooms-lp,Cross-network,United Kingdom,1,1,0,0
2025-08-07,/cold-rooms-lp,Paid Search,Isle of Man,1,1,0,0
2025-08-07,/cold-rooms-lp,Paid Search,United Kingdom,20,17,3,0
2025-08-07,/cold-rooms/portable-cold-room.html,Organic Search,Poland,1,0,1,0
2025-08-07,/cold-stores,Direct,United Kingdom,3,1,2,0
2025-08-07,/cold-stores,Direct,United States,1,0,1,0
2025-08-07,/cold-stores,Organic Search,United Kingdom,2,0,2,0
2025-08-07,/crs-cold-stores,Referral,United Kingdom,1,0,1,0
2025-08-07,/crs-cold-stores-0-0,Email,Ireland,1,1,0,0
2025-08-07,/enquiry,Direct,United Kingdom,1,1,0,0
2025-08-07,/get-in-touch-with-crs,Paid Search,United Kingdom,2,2,0,0
2025-08-07,/industry/industries.html,Paid Search,United Kingdom,1,1,0,0
2025-08-07,/knowledge/container-guide.html,Organic Search,United States,1,0,1,0
2025-08-07,/knowledge/retail-cold-storage.html,Referral,Kenya,1,0,1,0
2025-08-07,/news/blast-chiller.html,Referral,Malaysia,1,0,1,0
2025-08-07,/news/blast-freezer-temperature.html,Organic Search,Netherlands,1,1,0,0
2025-08-07,/news/cold-storage-fruit-and-veg.html,Direct,Mexico,1,1,0,0
2025-08-07,/news/cold-storage-fruit-and-veg.html,Organic Search,Poland,1,1,0,0
2025-08-07,/news/cooling-with-blast-chillers.html,Organic Search,South Africa,1,0,1,0
2025-08-07,/news/dairy-operations.html,Organic Search,United Kingdom,1,0,1,0
2025-08-07,/news/foods-kept-in-blast-freezers.html,Organic Search,Egypt,1,1,0,0
2025-08-07,/news/rapid-chilling.html,Organic Search,France,1,0,1,0
2025-08-07,/news/rapid-chilling.html,Organic Search,United Kingdom,1,1,0,0
2025-08-07,/news/refrigerated-container-storage.html,Organic Search,Malaysia,1,0,1,0
2025-08-07,/news/vip-insulation.html,Organic Search,United Kingdom,1,1,0,0
2025-08-07,/news/what-blast-freezer.html,Direct,Thailand,1,0,1,0
2025-08-07,/news/what-blast-freezer.html,Organic Search,Hong Kong,1,1,0,0
2025-08-07,/refrigerated-container,Organic Search,United Kingdom,1,0,1,0
2025-08-07,/refrigerated-container/10ft.html,Organic Search,Netherlands,1,1,0,0
2025-08-07,/refrigerated-container/10ft.html,Organic Search,Palestine,1,0,1,0
2025-08-07,/refrigerated-container/10ft.html,Organic Search,United Kingdom,1,0,1,0
2025-08-07,/refrigerated-container/20ft.html,Organic Search,Ireland,1,0,1,0
2025-08-07,/refrigerated-container/40ft.html,Organic Search,United Kingdom,1,1,0,0
2025-08-07,/refrigerated-units-lp,Paid Search,United Kingdom,2,1,1,0
2025-08-07,/refrigeration/cold-rooms/london.html,Organic Search,United Kingdom,2,1,1,0
2025-08-07,/refrigeration/cold-storage-containers/edinburgh.html,Organic Search,United Kingdom,1,1,0,0
2025-08-07,/refrigeration/refrigerated-storage/glasgow.html,Direct,Spain,1,1,0,0
2025-08-07,/refrigeration/refrigerated-storage/newcastle.html,Organic Search,United Kingdom,1,1,0,0
2025-08-07,/services/commercial-refrigeration.html,Organic Search,United Kingdom,1,0,1,0
2025-08-07,/specialist/double-stacked.html,Organic Search,United Kingdom,1,0,1,0
2025-08-07,/storage/blast-chillers.html,Organic Search,South Africa,1,0,1,0
2025-08-07,/storage/freezer-containers.html,Organic Search,United Kingdom,1,1,0,0
2025-08-07,/storage/mobile-freezers.html,Direct,United Kingdom,1,0,1,0
2025-08-07,/storage/portable-refrigeration-units.html,Organic Search,Taiwan,1,0,1,0
2025-08-08,(not set),Direct,Spain,1,0,1,0
2025-08-08,(not set),Organic Search,United Kingdom,1,1,0,0
2025-08-08,(not set),Paid Search,United Kingdom,1,0,1,0
2025-08-08,/,Direct,China,1,0,1,0
2025-08-08,/,Direct,United Kingdom,4,1,3,0
2025-08-08,/,Direct,United States,1,0,1,0
2025-08-08,/,Organic Search,United Kingdom,4,1,3,0
2025-08-08,/,Organic Search,United States,1,0,1,0
2025-08-08,/,Referral,Philippines,1,0,1,0
2025-08-08,/about/cold-store-rental.html,Organic Search,Netherlands,1,0,1,0
2025-08-08,/about/what-crs-does.html,Direct,United Kingdom,1,0,1,0
2025-08-08,/blast-freezer/20ftblastfreezer.html,Organic Search,United Kingdom,1,1,0,0
2025-08-08,/blast-freezer/40ft-power-blast-60kw.html,Organic Search,Ireland,1,0,1,0
2025-08-08,/blast-freezers-lp,Paid Search,United Kingdom,1,1,0,0
2025-08-08,/brakes-video,Organic Video,United Kingdom,2,0,2,0
2025-08-08,/brands/thermo-king.html,Organic Search,United Kingdom,1,1,0,0
2025-08-08,/cold-rooms-lp,Cross-network,United Kingdom,1,0,0,1
2025-08-08,/cold-rooms-lp,Paid Search,Guernsey,1,1,0,0
2025-08-08,/cold-rooms-lp,Paid Search,United Kingdom,13,6,7,0
2025-08-08,/cold-rooms/portable-cold-room.html,Referral,Argentina,1,0,1,0
2025-08-08,/cold-stores,Direct,United Kingdom,2,0,2,0
2025-08-08,/cold-stores,Organic Search,United Kingdom,1,0,1,0
2025-08-08,/cold-stores,Paid Search,United Kingdom,2,2,0,0
2025-08-08,/cold-stores,Unassigned,Spain,1,0,1,0
2025-08-08,/enquiry,Direct,United States,1,0,1,0
2025-08-08,/get-in-touch,Paid Search,United Kingdom,1,1,0,0
2025-08-08,/get-in-touch-with-crs,Paid Search,United Kingdom,1,1,0,0
2025-08-08,/industrial,Paid Search,United Kingdom,1,0,1,0
2025-08-08,/industry/fish-cold-storage.html,Organic Search,China,1,0,1,0
2025-08-08,/industry/fish-cold-storage.html,Organic Search,India,1,0,1,0
2025-08-08,/industry/fish-cold-storage.html,Organic Search,United Kingdom,1,1,0,0
2025-08-08,/knowledge/retail-cold-storage.html,Organic Search,United Kingdom,1,1,0,0
2025-08-08,/knowledge/retail-cold-storage.html,Referral,United Kingdom,1,0,1,0
2025-08-08,/news/blast-chiller.html,Organic Search,Hong Kong,2,1,1,0
2025-08-08,/news/blast-chiller.html,Organic Search,Ireland,1,1,0,0
2025-08-08,/news/cold-storage-fruit-and-veg.html,Organic Search,Antigua & Barbuda,1,0,1,0
2025-08-08,/news/cold-storage-fruit-and-veg.html,Organic Search,India,4,2,2,0
2025-08-08,/news/cross-docking.html,Direct,United States,1,0,1,0
2025-08-08,/news/ispm-15-compliance.html,Organic Search,Albania,1,0,1,0
2025-08-08,/news/portable-freezer.html,Organic Search,South Africa,1,1,0,0
2025-08-08,/news/rmoniweb-mobile-app.html,Organic Search,Luxembourg,1,0,1,0
2025-08-08,/news/walk-in-freezer.html,Organic Search,South Africa,1,0,1,0
2025-08-08,/news/walk-in-fridge.html,Direct,Singapore,2,0,2,0
2025-08-08,/news/walk-in-fridge.html,Organic Search,China,1,0,1,0
2025-08-08,/news/what-blast-freezer.html,Organic Search,Thailand,1,0,1,0
2025-08-08,/refrigerated-container/40ft.html,Organic Search,United Kingdom,1,0,1,0
2025-08-08,/refrigerated-container/40ft.html,Organic Search,Vietnam,1,0,1,0
2025-08-08,/refrigerated-container/ultra-low.html,Organic Search,Hong Kong,1,0,1,0
2025-08-08,/refrigerated-units-lp,Paid Search,United Kingdom,5,3,2,0
2025-08-08,/refrigeration/cold-rooms/swansea.html,Organic Search,United Kingdom,1,0,1,0
2025-08-08,/refrigeration/refrigerated-containers/belfast.html,Organic Search,United Kingdom,1,0,1,0
2025-08-08,/refrigeration/refrigerated-storage/leicester.html,Organic Search,United Kingdom,1,0,1,0
2025-08-08,/services/crs-services.html,Direct,United Kingdom,1,0,1,0
2025-08-08,/specialist/climate-controlled.html,Organic Search,United Kingdom,1,0,1,0
2025-08-08,/storage/freezer-containers.html,Organic Search,United Kingdom,2,0,2,0
2025-08-08,/storage/refrigeration-methods.html,Organic Search,India,1,1,0,0
2025-08-09,(not set),Organic Video,United Kingdom,1,0,1,0
2025-08-09,/,Direct,Germany,1,0,1,0
2025-08-09,/,Direct,United Kingdom,1,1,0,0
2025-08-09,/blast-freezer/20ftblastfreezer.html,Organic Search,United Kingdom,1,1,0,0
2025-08-09,/blast-freezer/40ftblastfreezer.html,Organic Search,Netherlands,1,1,0,0
2025-08-09,/blast-freezers-lp,Paid Search,United Kingdom,2,1,1,0
2025-08-09,/brakes-video,Organic Video,United Kingdom,1,0,1,0
2025-08-09,/careers/credit-controller-job.html,Direct,United States,1,0,1,0
2025-08-09,/careers/telemarketing-executive.html,Direct,United States,1,0,1,0
2025-08-09,/cold-rooms-lp,Cross-network,United Kingdom,1,1,0,0
2025-08-09,/cold-rooms-lp,Paid Search,United Kingdom,5,4,1,0
2025-08-09,/cold-stores,Direct,United Kingdom,1,0,1,0
2025-08-09,/cold-stores,Paid Search,United Kingdom,1,1,0,0
2025-08-09,/compliance/haccp.html,Direct,China,1,0,1,0
2025-08-09,/get-in-touch,Paid Search,United Kingdom,1,1,0,0
2025-08-09,/industry/food-cold-storage.html,Organic Search,United Kingdom,1,1,0,0
2025-08-09,/megas/triplemega.html,Organic Search,United Kingdom,1,0,1,0
2025-08-09,/news/cold-storage-fruit-and-veg.html,Direct,India,1,1,0,0
2025-08-09,/news/cold-storage-fruit-and-veg.html,Organic Search,Canada,1,1,0,0
2025-08-09,/news/cold-storage-fruit-and-veg.html,Organic Search,India,1,1,0,0
2025-08-09,/news/cold-storage-fruit-and-veg.html,Organic Search,Nepal,1,0,1,0
2025-08-09,/news/cold-storage-fruit-and-veg.html,Organic Search,United Kingdom,1,0,1,0
2025-08-09,/news/cold-storage-waste.html,Organic Search,Taiwan,1,0,1,0
2025-08-09,/news/tempering-units.html,Organic Search,New Zealand,1,1,0,0
2025-08-09,/news/walk-in-fridge.html,Direct,South Africa,1,1,0,0
2025-08-09,/news/what-blast-freezer.html,Organic Search,Thailand,1,1,0,0
2025-08-09,/news/what-blast-freezer.html,Organic Search,United Kingdom,1,1,0,0
2025-08-09,/refrigerated-container/40ft.html,Organic Search,United Kingdom,1,0,1,0
2025-08-09,/refrigerated-container/ultra-low.html,Organic Search,Pakistan,1,0,1,0
2025-08-09,/refrigerated-units-lp,Paid Search,United Kingdom,1,0,1,0
2025-08-09,/refrigeration/mobile-cold-rooms/aberdeen.html,Organic Search,United Kingdom,1,1,0,0
2025-08-09,/refrigeration/refrigerated-containers/cambridge.html,Organic Search,United Kingdom,1,1,0,0
2025-08-09,/refrigeration/refrigerated-storage/glasgow.html,Unassigned,United Kingdom,1,1,0,0
2025-08-09,/storage/meat-lockers.html,Organic Search,United Kingdom,1,1,0,0
2025-08-10,/,Direct,Singapore,1,0,1,0
2025-08-10,/,Direct,United States,1,0,1,0
2025-08-10,/,Organic Search,Bangladesh,1,0,1,0
2025-08-10,/,Paid Search,United Kingdom,1,0,1,0
2025-08-10,/about/payment-methods.html,Direct,United States,1,0,1,0
2025-08-10,/archive/pharma-cold-chain.html,Direct,Brazil,1,0,1,0
2025-08-10,/archive/pharma-cold-chain.html,Direct,United States,1,0,1,0
2025-08-10,/blast-freezers-lp,Paid Search,United Kingdom,2,2,0,0
2025-08-10,/cold-rooms-lp,Cross-network,United Kingdom,1,1,0,0
2025-08-10,/cold-rooms-lp,Paid Search,United Kingdom,3,2,1,0
2025-08-10,/cold-stores,Direct,Brazil,1,1,0,0
2025-08-10,/cold-stores,Direct,United Kingdom,5,3,1,1
2025-08-10,/industry/fish-cold-storage.html,Organic Search,United States,1,0,1,0
2025-08-10,/industry/industries.html,Paid Search,United Kingdom,2,2,0,0
2025-08-10,/news/blast-chiller.html,Organic Search,Hong Kong,1,0,1,0
2025-08-10,/news/cold-storage-fruit-and-veg.html,Direct,Poland,1,1,0,0
2025-08-10,/news/cold-storage-fruit-and-veg.html,Organic Search,India,2,2,0,0
2025-08-10,/news/cold-storage-fruit-and-veg.html,Unassigned,Ghana,1,1,0,0
2025-08-10,/news/index.html,Direct,United States,1,0,1,0
2025-08-10,/news/leasing-solutions.html,Direct,United Kingdom,1,1,0,0
2025-08-10,/news/what-blast-freezer.html,Direct,Ecuador,1,1,0,0
2025-08-10,/refrigerated-container,Organic Search,United Kingdom,1,1,0,0
2025-08-10,/refrigerated-container/40ft.html,Organic Search,United States,1,0,1,0
2025-08-10,/refrigerated-container/45ft.html,Organic Search,United Kingdom,1,1,0,0
2025-08-10,/refrigerated-units-lp,Paid Search,United Kingdom,3,1,2,0
2025-08-10,/refrigeration/cold-rooms/birmingham.html,Organic Search,United Kingdom,1,0,1,0
2025-08-10,/refrigeration/cold-rooms/essex.html,Organic Search,United Kingdom,1,1,0,0
2025-08-10,/refrigeration/cold-rooms/london.html,Organic Search,United Kingdom,1,1,0,0
2025-08-10,/refrigeration/cold-storage/manchester.html,Organic Search,Ukraine,1,0,1,0
2025-08-10,/refrigeration/cold-storage/manchester.html,Organic Search,United Kingdom,1,0,1,0
2025-08-11,/,Direct,Nepal,1,0,1,0
2025-08-11,/,Direct,South Korea,1,1,0,0
2025-08-11,/,Direct,United Kingdom,1,0,1,0
2025-08-11,/,Direct,United States,3,0,3,0
2025-08-11,/,Organic Search,India,1,0,1,0
2025-08-11,/,Organic Search,Ireland,1,0,1,0
2025-08-11,/,Organic Search,Netherlands,1,0,1,0
2025-08-11,/,Organic Search,United Kingdom,5,0,5,0
2025-08-11,/,Organic Social,United States,1,1,0,0
2025-08-11,/about/cold-store-rental.html,Organic Search,United Kingdom,1,1,0,0
2025-08-11,/archive/coldkit-matrix-coldrooms.html,Organic Search,United Kingdom,1,0,1,0
2025-08-11,/blast-freezer,Organic Search,Cayman Islands,1,0,1,0
2025-08-11,/blast-freezer/20ftblastfreezer.html,Organic Search,Australia,1,1,0,0
2025-08-11,/blast-freezer/20ftblastfreezer.html,Organic Search,New Zealand,1,0,1,0
2025-08-11,/blast-freezer/20ftblastfreezer.html,Organic Search,Switzerland,1,0,1,0
2025-08-11,/blast-freezer/20ftblastfreezer.html,Organic Search,United Kingdom,1,0,1,0
2025-08-11,/blast-freezer/wide-body-power-blast-115kw.html,Organic Search,Bangladesh,1,0,1,0
2025-08-11,/blast-freezers-lp,Paid Search,United Kingdom,3,0,3,0
2025-08-11,/brakes-video,Organic Video,United Kingdom,1,0,1,0
2025-08-11,/case-studies,Direct,United Kingdom,1,0,1,0
2025-08-11,/cold-rooms-lp,Cross-network,United Kingdom,1,1,0,0
2025-08-11,/cold-rooms-lp,Paid Search,Isle of Man,1,0,1,0
2025-08-11,/cold-rooms-lp,Paid Search,United Kingdom,20,13,7,0
2025-08-11,/cold-rooms/portable-cold-room.html,Organic Search,United Kingdom,2,0,2,0
2025-08-11,/cold-stores,Direct,United Kingdom,3,0,3,0
2025-08-11,/cold-stores,Organic Search,Saudi Arabia,1,1,0,0
2025-08-11,/cold-stores,Organic Search,United Kingdom,2,0,2,0
2025-08-11,/cold-stores,Paid Search,United Kingdom,3,3,0,0
2025-08-11,/enquiry/contactConfirm.php,Direct,United Kingdom,1,1,0,0
2025-08-11,/get-in-touch,Paid Search,United Kingdom,1,1,0,0
2025-08-11,/industry/food-cold-storage.html,Organic Search,United Kingdom,1,0,1,0
2025-08-11,/industry/meat-cold-storage.html,Organic Search,United Kingdom,1,0,1,0
2025-08-11,/news/blast-freezer-temperature.html,Organic Search,Papua New Guinea,1,1,0,0
2025-08-11,/news/commercial-dry-aging-coolers.html,Organic Search,United States,1,0,1,0
2025-08-11,/news/crs-certifications.html,Organic Search,United Kingdom,1,1,0,0
2025-08-11,/news/food-storage-temperatures.html,Organic Search,Iran,1,0,1,0
2025-08-11,/news/index.html,Direct,United Kingdom,1,1,0,0
2025-08-11,/news/refrigerated-container-storage.html,Organic Search,Hong Kong,1,0,1,0
2025-08-11,/news/what-blast-freezer.html,Organic Search,Zimbabwe,1,0,1,0
2025-08-11,/refrigerated-container/10ft.html,Direct,Germany,2,2,0,0
2025-08-11,/refrigerated-container/10ft.html,Organic Search,United Kingdom,1,1,0,0
2025-08-11,/refrigerated-container/40ft.html,Direct,Nigeria,1,1,0,0
2025-08-11,/refrigerated-container/40ft.html,Organic Search,India,1,0,1,0
2025-08-11,/refrigerated-container/index.html,Direct,United Kingdom,2,1,1,0
2025-08-11,/refrigerated-units-lp,Paid Search,United Kingdom,7,3,4,0
2025-08-11,/refrigeration/cold-rooms/london.html,Direct,United Kingdom,1,0,1,0
2025-08-11,/refrigeration/refrigerated-containers/cornwall.html,Organic Search,Netherlands,1,0,1,0
